Date,Equity
2015-06-03,1.0196532749927918
2015-06-04,1.0153586742652605
2015-06-05,1.0089751128682343
2015-06-08,1.0072622247344312
2015-06-09,1.003590865457698
2015-06-10,1.0130808290880091
2015-06-11,1.0172366350233997
2015-06-12,1.012697548749376
2015-06-15,1.010160688643651
2015-06-16,1.0108901552271674
2015-06-17,1.0081657335990148
2015-06-18,1.012357520284937
2015-06-19,1.0123987434701807
2015-06-22,1.019836297641007
2015-06-23,1.0212637547693082
2015-06-24,1.0174303849887465
2015-06-25,1.0172335103825887
2015-06-26,1.0168579596701104
2015-06-29,1.0036859582759572
2015-06-30,1.0027471256284535
2015-07-02,1.003358257526976
2015-07-06,1.0021829062585124
2015-07-07,1.0062602207438869
2015-07-08,0.9999007453468138
2015-07-09,0.9995381988469465
2015-07-10,1.0076435045362415
2015-07-13,1.0097191582284195
2015-07-14,1.0128917739185366
2015-07-15,1.014197151257319
2015-07-16,1.019915342220053
2015-07-17,1.0199855812204
2015-07-20,1.0180915154956294
2015-07-21,1.0174971981215652
2015-07-22,1.016910034180951
2015-07-23,1.016889137874027
2015-07-24,1.0136595914146784
2015-07-27,1.0117512335355507
2015-07-28,1.01566529595941
2015-07-29,1.017433636581135
2015-07-30,1.0180068607661923
2015-07-31,1.021617355144607
2015-08-04,1.0197817268823592
2015-08-05,1.022653747183054
2015-08-06,1.0199590838981625
2015-08-07,1.0200779929149761
2015-08-10,1.0276252121042029
2015-08-11,1.0206859772612604
2015-08-12,1.018252724549424
2015-08-13,1.0172370119306522
2015-08-14,1.0186245178670161
2015-08-17,1.0203737896620728
2015-08-18,1.0163294833257803
2015-08-19,1.011636527662248
2015-08-20,0.997084324722037
2015-08-21,0.9797205430387929
2015-08-24,0.9564598681584225
2015-08-25,0.953759869101505
2015-08-26,0.973094298719728
2015-08-27,0.9851488840160062
2015-08-28,0.9843850326577304
2015-08-31,0.9789540020547459
2015-09-02,0.9873111582912065
2015-09-03,0.9881439779170538
2015-09-04,0.9781928846862612
2015-09-08,0.9920311740617561
2015-09-09,0.987141246560061
2015-09-10,0.9907152733137442
2015-09-11,0.9919814723053256
2015-09-14,0.9885665023159299
2015-09-15,0.9921933135780381
2015-09-16,0.9980668544860084
2015-09-17,1.0004014030904265
2015-09-18,0.988050906888673
2015-09-21,0.9873407424599993
2015-09-22,0.9766493996753477
2015-09-23,0.9752394782600481
2015-09-24,0.9737486970915832
2015-09-25,0.9760951341990926
2015-09-28,0.9656920457571554
2015-09-29,0.9665393301292032
2015-09-30,0.9761583339404962
2015-10-02,0.9853581544650283
2015-10-05,0.9972552438867102
2015-10-06,0.9981013849297777
2015-10-07,1.0043140881476662
2015-10-08,1.0080052866383622
2015-10-09,1.0098990538531962
2015-10-12,1.0094174767178714
2015-10-13,1.003985951721895
2015-10-14,1.0036817676851733
2015-10-15,1.0130467044979596
2015-10-16,1.0141179221329568
2015-10-19,1.0128262965777601
2015-10-20,1.010669564136976
2015-10-21,1.0109195911339708
2015-10-22,1.0189765409749783
2015-10-23,1.0250558407492345
2015-10-26,1.0234687179260746
2015-10-27,1.0191693929277355
2015-10-28,1.0236689638334078
2015-10-29,1.0203722876387917
2015-10-30,1.0194797459759959
2015-11-03,1.0187200798776568
2015-11-04,1.0146037440731488
2015-11-05,1.01494032722675
2015-11-06,1.013162626501471
2015-11-09,1.0063746728430143
2015-11-10,1.0060809405064184
2015-11-11,1.0069119281546242
2015-11-12,0.9998334846648838
2015-11-13,0.9944934674852056
2015-11-16,1.0011108010029353
2015-11-17,1.0019093524488996
2015-11-18,1.0087353520437896
2015-11-19,1.0105480018859632
2015-11-20,1.0093170134237488
2015-11-23,1.0068156437512858
2015-11-24,1.0065758408450136
2015-11-25,1.0084877338481149
2015-11-27,1.0106497398457615
2015-11-30,1.010006555442551
2015-12-02,1.0032401739286971
2015-12-03,0.9974779132835262
2015-12-04,1.0053300838207837
2015-12-07,1.0021306897407096
2015-12-08,0.9948032229152015
2015-12-09,0.9908266436758153
2015-12-10,0.9920047854941713
2015-12-11,0.9808672235882235
2015-12-14,0.9831476201463494
2015-12-15,0.9871178976760723
2015-12-16,0.9983294759475505
2015-12-17,0.9908652363472994
2015-12-18,0.9820483441240037
2015-12-21,0.9855933025734602
2015-12-22,0.9903605788211932
2015-12-23,0.9988077616786888
2015-12-24,0.9965737636868237
2015-12-28,0.995231192171305
2015-12-29,1.0021433835873088
2015-12-30,0.9975130527789581
2015-12-31,0.9901064064218817
2016-01-05,0.9890988625221724
2016-01-06,0.979737781624838
2016-01-07,0.9696265828802749
2016-01-08,0.9627837507549011
2016-01-11,0.965217962651678
2016-01-12,0.9696869407533814
2016-01-13,0.9587936313978319
2016-01-14,0.965979111438131
2016-01-15,0.9489989001133098
2016-01-19,0.9527749443889256
2016-01-20,0.9408066692828984
2016-01-21,0.9447837731051136
2016-01-22,0.9599109006533496
2016-01-25,0.9513095096426244
2016-01-26,0.9613789365008506
2016-01-27,0.9570980317576788
2016-01-28,0.9584138347607252
2016-01-29,0.9687330579152188
2016-02-02,0.9581011446000499
2016-02-03,0.9598507659572767
2016-02-04,0.9603130452948305
2016-02-05,0.9510364233074071
2016-02-08,0.9432937571456023
2016-02-09,0.9376642270334568
2016-02-10,0.9349262785323226
2016-02-11,0.9265074371309331
2016-02-12,0.9339908815605854
2016-02-16,0.9480885653756886
2016-02-17,0.9554402531051016
2016-02-18,0.9532904203897529
2016-02-19,0.9519592762121037
2016-02-22,0.9593706624994476
2016-02-23,0.9508966383928461
2016-02-24,0.9515663547924041
2016-02-25,0.9582283158477447
2016-02-26,0.9569813317383489
2016-02-29,0.9522290731746855
2016-03-02,0.9555556383780363
2016-03-03,0.9599462648475686
2016-03-04,0.9630585593884043
2016-03-07,0.961680463634932
2016-03-08,0.9566350546682479
2016-03-09,0.9585171112425582
2016-03-10,0.9587976634713168
2016-03-11,0.972653736646623
2016-03-14,0.9723047483628107
2016-03-15,0.9684536119541629
2016-03-16,0.9727137201657626
2016-03-17,0.975070602972751
2016-03-18,0.9752454433339257
2016-03-21,0.9749946282961647
2016-03-22,0.9747106416957282
2016-03-23,0.9696446738978265
2016-03-24,0.9663128405433111
2016-03-28,0.9692722738463204
2016-03-29,0.9754888487421572
2016-03-30,0.9789576926171628
2016-03-31,0.9733373263661602
2016-04-04,0.971506469584406
2016-04-05,0.968068117318663
2016-04-06,0.9720792442997588
2016-04-07,0.970757786883306
2016-04-08,0.9760239125094939
2016-04-11,0.9772209607370097
2016-04-12,0.9829312833041373
2016-04-13,0.9875792592682563
2016-04-14,0.9856259258692165
2016-04-15,0.9853636946845967
2016-04-18,0.9880684972700611
2016-04-19,0.9947170842035253
2016-04-20,0.9946434184753062
2016-04-21,0.9938678383925401
2016-04-22,0.9924192236952697
2016-04-25,0.9913641673779154
2016-04-26,0.9920978344049597
2016-04-27,0.9932757959931922
2016-04-28,0.9882886397672672
2016-04-29,0.989440250799676
2016-05-03,0.9862791971264973
2016-05-04,0.9875317689009121
2016-05-05,0.9893548661949717
2016-05-06,0.993886846473685
2016-05-09,0.9972886517174261
2016-05-10,1.0044329781652104
2016-05-11,0.9935807940569352
2016-05-12,0.9955032600891467
2016-05-13,0.9890746711362924
2016-05-16,0.9962023521311606
2016-05-17,0.9870432114206109
2016-05-18,0.9811782350317705
2016-05-19,0.9761802402691949
2016-05-20,0.9817557666311832
2016-05-23,0.9809579726320972
2016-05-24,0.9896251077512077
2016-05-25,0.9927281445255244
2016-05-26,0.9939974031586765
2016-05-27,0.9963383660045954
2016-05-31,0.9963462993915975
2016-06-02,0.9961312495766629
2016-06-03,1.0036311473346682
2016-06-06,1.0058927341895085
2016-06-07,1.0079017960914785
2016-06-08,1.0129550564811731
2016-06-09,1.011290966904411
2016-06-10,1.0049785256450565
2016-06-13,1.001775328455406
2016-06-14,0.9990942824430183
2016-06-15,1.0024414354327191
2016-06-16,1.0009537121071022
2016-06-17,1.00418383339716
2016-06-20,1.0086800296978125
2016-06-21,1.0065897554371213
2016-06-22,1.0055263444091815
2016-06-23,1.0118524417372865
2016-06-24,1.0009399140925153
2016-06-27,0.9967834526670168
2016-06-28,1.0028504379908505
2016-06-29,1.0102607307754579
2016-06-30,1.0155282008364326
2016-07-05,1.0142243026800044
2016-07-06,1.0160981971675254
2016-07-07,1.0147456477444452
2016-07-08,1.022441249129135
2016-07-11,1.0262465543851105
2016-07-12,1.0269248689793302
2016-07-13,1.0288498550570482
2016-07-14,1.028756337764665
2016-07-15,1.0263962792277208
2016-07-18,1.0278028154294725
2016-07-19,1.02665900659157
2016-07-20,1.0273349697254592
2016-07-21,1.0273483801900174
2016-07-22,1.0282816248479854
2016-07-25,1.0261170848874377
2016-07-26,1.0271975049579636
2016-07-27,1.0302246992432702
2016-07-28,1.0304208293972994
2016-07-29,1.0368784596179648
2016-08-02,1.032361972837052
2016-08-03,1.0316109934076032
2016-08-04,1.033415326032801
2016-08-05,1.0337616327550239
2016-08-08,1.0341010860830162
2016-08-09,1.0368626071149865
2016-08-10,1.0370673058804225
2016-08-11,1.0367985034240972
2016-08-12,1.036737466712051
2016-08-15,1.0380210563308705
2016-08-16,1.0347241786985237
2016-08-17,1.0366796977392574
2016-08-18,1.037521192259725
2016-08-19,1.034621609203641
2016-08-22,1.0359356543825065
2016-08-23,1.0368133030438091
2016-08-24,1.0330827529887268
2016-08-25,1.032600174335388
2016-08-26,1.0296848044950009
2016-08-29,1.0336988743056281
2016-08-30,1.0314720426993553
2016-08-31,1.0305285187667514
2016-09-02,1.0343417744333256
2016-09-06,1.0404569465655438
2016-09-07,1.0428033691489529
2016-09-08,1.0377326652503676
2016-09-09,1.0207552921410408
2016-09-12,1.0258264498631948
2016-09-13,1.011566548575291
2016-09-14,1.0100235361409018
2016-09-15,1.0125104783453172
2016-09-16,1.010086834189822
2016-09-19,1.012501755793242
2016-09-20,1.017778426939976
2016-09-21,1.0328213199563423
2016-09-22,1.0420765627167867
2016-09-23,1.036361498508549
2016-09-26,1.0343894068641846
2016-09-27,1.0377113001563127
2016-09-28,1.0402974019071363
2016-09-29,1.0353505676890389
2016-09-30,1.0333553881401043
2016-10-04,1.0282710424300103
2016-10-05,1.0273816026519629
2016-10-06,1.0262002384454343
2016-10-07,1.0253646149087425
2016-10-10,1.0261310232831833
2016-10-11,1.0211258189615997
2016-10-12,1.0224318734609796
2016-10-13,1.0229059407403733
2016-10-14,1.0198943651200985
2016-10-17,1.0203807454210894
2016-10-18,1.0234678624132663
2016-10-19,1.0247444763935203
2016-10-20,1.0244272628197992
2016-10-21,1.024652575436707
2016-10-24,1.025257535337321
2016-10-25,1.0247210903501072
2016-10-26,1.0217220365339428
2016-10-27,1.01674349469483
2016-10-28,1.0157689876902845
2016-10-31,1.0183812805809676
2016-11-02,1.0154080632166071
2016-11-03,1.0128483792293788
2016-11-04,1.0132546977564458
2016-11-07,1.0205210326475904
2016-11-08,1.0217905948219914
2016-11-09,1.0182199931936309
2016-11-10,1.0157218751317274
2016-11-11,1.0149142426333775
2016-11-14,1.016271401690375
2016-11-15,1.0186909951854293
2016-11-16,1.0185800599510813
2016-11-17,1.0188488747326554
2016-11-18,1.0168360002460135
2016-11-21,1.0198189968353093
2016-11-22,1.02179519317415
2016-11-23,1.0211522026311386
2016-11-25,1.022428628206326
2016-11-28,1.0228480559644457
2016-11-29,1.024707784089665
2016-11-30,1.0209967753756903
2016-12-02,1.0259811440182902
2016-12-05,1.0287118619727846
2016-12-06,1.0310071611359384
2016-12-07,1.0412419489481717
2016-12-08,1.0404237510837362
2016-12-09,1.0376920074257276
2016-12-12,1.0398551645121297
2016-12-13,1.0419108716040373
2016-12-14,1.030829682445713
2016-12-15,1.0312854126113253
2016-12-16,1.0346460070705659
2016-12-19,1.0410557513862975
2016-12-20,1.0409827499972577
2016-12-21,1.0373738885799864
2016-12-22,1.0360029110082234
2016-12-23,1.0376069644627859
2016-12-27,1.0378238943004765
2016-12-28,1.0366922352995298
2016-12-29,1.041396719020085
2016-12-30,1.04469630398859
2017-01-04,1.0507709555916904
2017-01-05,1.055120889078682
2017-01-06,1.0536780204224814
2017-01-09,1.0522807051033736
2017-01-10,1.049448169754012
2017-01-11,1.0486995019372507
2017-01-12,1.0495282469017089
2017-01-13,1.0484117044116936
2017-01-17,1.0525306958173655
2017-01-18,1.05058261051185
2017-01-19,1.0455032898076406
2017-01-20,1.047872630534841
2017-01-23,1.0523034944289202
2017-01-24,1.0516614511270779
2017-01-25,1.0481478219862936
2017-01-26,1.0481089362998712
2017-01-27,1.0456070460070797
2017-01-30,1.0420283992459316
2017-01-31,1.0456719356581476
2017-02-02,1.0487903330055819
2017-02-03,1.0525026120134011
2017-02-06,1.0525811851474376
2017-02-07,1.0531597445623584
2017-02-08,1.0584185180894654
2017-02-09,1.0586876298418353
2017-02-10,1.061788165944564
2017-02-13,1.0631453416703471
2017-02-14,1.061610457614634
2017-02-15,1.0616965807235434
2017-02-16,1.0640522079340728
2017-02-17,1.066260128553837
2017-02-21,1.0712739685853618
2017-02-22,1.0704390166414963
2017-02-23,1.0726507901070503
2017-02-24,1.0764793539105306
2017-02-27,1.0771377836030358
2017-02-28,1.0751553878732947
2017-03-02,1.0713524913207655
2017-03-03,1.0714015999684858
2017-03-06,1.0681198006818309
2017-03-07,1.0652070206621496
2017-03-08,1.0571785610197324
2017-03-09,1.0511000729087427
2017-03-10,1.0519076573873904
2017-03-13,1.051413658312416
2017-03-14,1.0514021309737922
2017-03-15,1.062818408585395
2017-03-16,1.0613255370486283
2017-03-17,1.0640549201752307
2017-03-20,1.0645285964806075
2017-03-21,1.0632610155233924
2017-03-22,1.0643562047385218
2017-03-23,1.066555034327938
2017-03-24,1.0670068336956482
2017-03-27,1.0650764236733135
2017-03-28,1.0661973365566382
2017-03-29,1.0695553242831999
2017-03-30,1.068478263526209
2017-03-31,1.0710637655858133
2017-04-04,1.0699803066555316
2017-04-05,1.0696112813361336
2017-04-06,1.07174806196517
2017-04-07,1.0706775255361547
2017-04-10,1.0735977766455187
2017-04-11,1.077350305139847
2017-04-12,1.0764908749381046
2017-04-13,1.0738463145112813
2017-04-17,1.079975709590176
2017-04-18,1.0823272865484455
2017-04-19,1.0797331186787276
2017-04-20,1.082432596781314
2017-04-21,1.080315207880745
2017-04-24,1.0817716379417428
2017-04-25,1.0825237059494877
2017-04-26,1.0815007717602945
2017-04-27,1.0811740718248097
2017-04-28,1.0781693582251346
2017-05-02,1.0804325802959982
2017-05-03,1.0777261005873333
2017-05-04,1.0748217694398379
2017-05-05,1.078782461851051
2017-05-08,1.0760771792595794
2017-05-09,1.0770765845897037
2017-05-10,1.0793186088595295
2017-05-11,1.0780745517050794
2017-05-12,1.0797666352217967
2017-05-15,1.083287797764258
2017-05-16,1.083360617517259
2017-05-17,1.0776748257136677
2017-05-18,1.077046824555834
2017-05-19,1.0841602059369404
2017-05-22,1.0858355564641828
2017-05-23,1.0852226447472388
2017-05-24,1.0887883813320371
2017-05-25,1.0916881010524224
2017-05-26,1.0918305271013238
2017-05-30,1.0916195894320726
2017-05-31,1.0908981683779904
2017-06-02,1.0986957699716604
2017-06-05,1.095956160841351
2017-06-06,1.0963926645782025
2017-06-07,1.096021351117231
2017-06-08,1.095258944305978
2017-06-09,1.0928557466677127
2017-06-12,1.092964376463213
2017-06-13,1.0963570733677215
2017-06-14,1.1000831760431034
2017-06-15,1.0972011033975553
2017-06-16,1.0982632401166315
2017-06-19,1.102392455840585
2017-06-20,1.1001455320597204
2017-06-21,1.1009774010888875
2017-06-22,1.1023576930934356
2017-06-23,1.1038008707316909
2017-06-26,1.1066586432658843
2017-06-27,1.0976732030187972
2017-06-28,1.1020274083180082
2017-06-29,1.0922821962329272
2017-06-30,1.0934293171122296
2017-07-05,1.093789585497308
2017-07-06,1.0854633150726427
2017-07-07,1.0866711669522104
2017-07-10,1.0882690037699772
2017-07-11,1.090145720877379
2017-07-12,1.098817891676928
2017-07-13,1.0986774483497102
2017-07-14,1.103762693853253
2017-07-17,1.1039502981053768
2017-07-18,1.1070208625794458
2017-07-19,1.1113597657941399
2017-07-20,1.1120228229322546
2017-07-21,1.1129439661768223
2017-07-24,1.1124725148121666
2017-07-25,1.1100017035410077
2017-07-26,1.1127930009403613
2017-07-27,1.1108148509833893
2017-07-28,1.1125505276366963
2017-07-31,1.113181682839164
2017-08-02,1.1135801686525961
2017-08-03,1.1143291693121469
2017-08-04,1.1132756149106573
2017-08-07,1.1154674522778796
2017-08-08,1.1139193618437293
2017-08-09,1.1141495238319576
2017-08-10,1.1055653835985972
2017-08-11,1.107099245833999
2017-08-14,1.1118105384319878
2017-08-15,1.1101983227777494
2017-08-16,1.114654045986651
2017-08-17,1.1073142388553467
2017-08-18,1.108339315152021
2017-08-21,1.1098178675963524
2017-08-22,1.114812642809393
2017-08-23,1.1159125987093312
2017-08-24,1.1141074675407892
2017-08-25,1.1177346881233643
2017-08-28,1.1189107235858966
2017-08-29,1.1192384680431047
2017-08-30,1.1212509134440578
2017-08-31,1.1264086001235052
2017-09-05,1.1229219062386693
2017-09-06,1.1256730074098895
2017-09-07,1.1298036686323856
2017-09-08,1.1284552861864348
2017-09-11,1.1349678626172184
2017-09-12,1.135726762367354
2017-09-13,1.1338148542886677
2017-09-14,1.13481529172554
2017-09-15,1.136970581889536
2017-09-18,1.1372349105328623
2017-09-19,1.1388997948639428
2017-09-20,1.138741154487607
2017-09-21,1.1363520237957228
2017-09-22,1.136300920984272
2017-09-25,1.1340107129884736
2017-09-26,1.133801526654633
2017-09-27,1.132802272704188
2017-09-28,1.1330623662385229
2017-09-29,1.137121354237775
2017-10-03,1.142500121149853
2017-10-04,1.1430962901526667
2017-10-05,1.1459680887048054
2017-10-06,1.1441456586851895
2017-10-09,1.1438737091605453
2017-10-10,1.1488701851750085
2017-10-11,1.1518385088202248
2017-10-12,1.1515375581053091
2017-10-13,1.1580610617527651
2017-10-16,1.1594932415533332
2017-10-17,1.1586422973251138
2017-10-18,1.15814208662854
2017-10-19,1.1562908865251331
2017-10-20,1.1580986479726294
2017-10-23,1.1557773785324004
2017-10-24,1.1580808968140588
2017-10-25,1.1529596618023201
2017-10-26,1.1532173802425196
2017-10-27,1.1618331167912486
2017-10-30,1.1602285026285304
2017-10-31,1.1634506673836316
2017-11-02,1.164958635645942
2017-11-03,1.1664881817858739
2017-11-06,1.1693306674026336
2017-11-07,1.1708180150303216
2017-11-08,1.1736956021930678
2017-11-09,1.1685732665968362
2017-11-10,1.1635856433287248
2017-11-13,1.162674988329682
2017-11-14,1.1599978425372153
2017-11-15,1.1561582543358375
2017-11-16,1.1660554939207293
2017-11-17,1.1653315377638729
2017-11-20,1.168177917711648
2017-11-21,1.176157862448428
2017-11-22,1.1769354374510872
2017-11-24,1.1794132753648303
2017-11-27,1.17570648948894
2017-11-28,1.1821808607314366
2017-11-29,1.1774776674659746
2017-11-30,1.1796093940014725
2017-12-04,1.175789718265748
2017-12-05,1.1757164027225226
2017-12-06,1.1730048885858477
2017-12-07,1.1758618666064065
2017-12-08,1.1815786193335907
2017-12-11,1.1846356270721317
2017-12-12,1.1849005233962562
2017-12-13,1.1890587002556896
2017-12-14,1.1852303491378953
2017-12-15,1.1898075930062406
2017-12-18,1.1971665283982138
2017-12-19,1.1894630858746025
2017-12-20,1.188405406791674
2017-12-21,1.1915887197450228
2017-12-22,1.1946225904697159
2017-12-26,1.194744458118719
2017-12-27,1.1964373652462195
2017-12-28,1.1972697982943223
2017-12-29,1.1972804748312087
2018-01-03,1.2073342626296288
2018-01-04,1.2138156340817408
2018-01-05,1.2170858276191336
2018-01-08,1.2199527852905216
2018-01-09,1.219758897532141
2018-01-10,1.2216896527697563
2018-01-11,1.2285317785913779
2018-01-12,1.234380789697983
2018-01-16,1.2327179640395378
2018-01-17,1.2405607452004899
2018-01-18,1.2347073958513828
2018-01-19,1.2381860845706187
2018-01-22,1.2444400914774545
2018-01-23,1.249857149651928
2018-01-24,1.2505300367168704
2018-01-25,1.2495296618139486
2018-01-26,1.2587827936782634
2018-01-29,1.250113146387972
2018-01-30,1.2376275587336987
2018-01-31,1.2371155579002961
2018-02-02,1.220493635520102
2018-02-05,1.194163664427368
2018-02-06,1.2049801337401833
2018-02-07,1.1971446864564714
2018-02-08,1.1736280823541612
2018-02-09,1.1819793533502108
2018-02-12,1.191388830814018
2018-02-13,1.1934455356559763
2018-02-14,1.1992445719868339
2018-02-15,1.207438779850452
2018-02-16,1.2100172427164275
2018-02-20,1.2031583725141317
2018-02-21,1.1953380438456946
2018-02-22,1.1987937121004144
2018-02-23,1.2106339795677072
2018-02-26,1.2171473447426446
2018-02-27,1.205870280915505
2018-02-28,1.201345833149413
2018-03-02,1.202658367996864
2018-03-05,1.2091662588441563
2018-03-06,1.212828689591652
2018-03-07,1.2137480715398177
2018-03-08,1.2171681331505597
2018-03-09,1.2248342320694918
2018-03-12,1.2262794684689653
2018-03-13,1.222787781545287
2018-03-14,1.2229286145971359
2018-03-15,1.2224366597789782
2018-03-16,1.2232413048834825
2018-03-19,1.2146791077362433
2018-03-20,1.214413339075224
2018-03-21,1.2133422084609788
2018-03-22,1.1995762481387917
2018-03-23,1.1864815237504327
2018-03-26,1.2021024237019313
2018-03-27,1.1955532227243595
2018-03-28,1.1992682904148775
2018-03-29,1.207463147214623
2018-04-03,1.2157718359073943
2018-04-04,1.2192822586758014
2018-04-05,1.223641025526154
2018-04-06,1.210864632441965
2018-04-09,1.2168016495948961
2018-04-10,1.2282942262433094
2018-04-11,1.226873344072025
2018-04-12,1.2278310153778615
2018-04-13,1.2264297922837153
2018-04-16,1.2298522935735297
2018-04-17,1.2355135811260554
2018-04-18,1.2398146202209912
2018-04-19,1.2346784866622853
2018-04-20,1.2279346075563935
2018-04-23,1.22564162298997
2018-04-24,1.219074826521447
2018-04-25,1.2179884308583542
2018-04-26,1.2257548971995342
2018-04-27,1.2275949042651706
2018-04-30,1.2229649049872813
2018-05-02,1.2193838193884392
2018-05-03,1.2213986188330703
2018-05-04,1.227377676314948
2018-05-07,1.2265743456114406
2018-05-08,1.2283160350664555
2018-05-09,1.2278236034991756
2018-05-10,1.2382837068192272
2018-05-11,1.240038334879296
2018-05-14,1.241977381449756
2018-05-15,1.2306012400129163
2018-05-16,1.234446703032242
2018-05-17,1.231127187863061
2018-05-18,1.2295402879646864
2018-05-21,1.2344718584612546
2018-05-22,1.2341605332937402
2018-05-23,1.2324368074713115
2018-05-24,1.2298234527674698
2018-05-25,1.2267955068324263
2018-05-29,1.2163051995405987
2018-05-30,1.2255639314282567
2018-05-31,1.221635302162059
2018-06-04,1.2226918429705622
2018-06-05,1.2231845242439456
2018-06-06,1.2256110209802074
2018-06-07,1.2271593765358826
2018-06-08,1.2278694360758813
2018-06-11,1.2294548893942463
2018-06-12,1.2292810415021866
2018-06-13,1.2267175266910486
2018-06-14,1.2309261553336848
2018-06-15,1.2299646880880413
2018-06-18,1.227084287787166
2018-06-19,1.2258752314273769
2018-06-20,1.2244197655202578
2018-06-21,1.222858271696944
2018-06-22,1.226303986681449
2018-06-25,1.2199307782627675
2018-06-26,1.2210689245934276
2018-06-27,1.2191997244759394
2018-06-28,1.2222341099078475
2018-06-29,1.223903655592711
2018-07-03,1.2244561663608324
2018-07-05,1.2316803740512372
2018-07-06,1.2390737731273447
2018-07-09,1.2462925418879442
2018-07-10,1.2463783661487273
2018-07-11,1.2273147830046598
2018-07-12,1.233891385681599
2018-07-13,1.237431154561
2018-07-16,1.230284975179518
2018-07-17,1.2333339040628828
2018-07-18,1.2354617742554561
2018-07-19,1.2340997594070713
2018-07-20,1.2352991649294918
2018-07-23,1.2343132647437782
2018-07-24,1.2404566792132363
2018-07-25,1.2500058812150223
2018-07-26,1.2475212003396432
2018-07-27,1.2463763518950062
2018-07-30,1.2448394386277446
2018-07-31,1.244859841093944
2018-08-02,1.2459241597113488
2018-08-03,1.2499762672124
2018-08-06,1.2498493377418378
2018-08-07,1.2545706710334465
2018-08-08,1.2507205880041632
2018-08-09,1.2500373557678288
2018-08-10,1.241918926950437
2018-08-13,1.2369371991308666
2018-08-14,1.2395320240036543
2018-08-15,1.2264411194475786
2018-08-16,1.2337705865202082
2018-08-17,1.2385408217714957
2018-08-20,1.2433920996511778
2018-08-21,1.2466032485137768
2018-08-22,1.2532060319303437
2018-08-23,1.2503757021950153
2018-08-24,1.257876628308416
2018-08-27,1.2653184051455026
2018-08-28,1.2621046874586361
2018-08-29,1.2690930048396938
2018-08-30,1.2642827360601288
2018-08-31,1.261631622925744
2018-09-05,1.2558359054388797
2018-09-06,1.253107401877444
2018-09-07,1.247779911085781
2018-09-10,1.2528638882183851
2018-09-11,1.254908190542031
2018-09-12,1.2582482284637655
2018-09-13,1.261247189648545
2018-09-14,1.2589049875097502
2018-09-17,1.2570346140817983
2018-09-18,1.2621126018473778
2018-09-19,1.2635884409022011
2018-09-20,1.2725459237185044
2018-09-21,1.2727553029253338
2018-09-24,1.2727471906993784
2018-09-25,1.274161478391129
2018-09-26,1.2739940543792074
2018-09-27,1.274992132665079
2018-09-28,1.2731402057336392
2018-10-02,1.2743216011181122
2018-10-03,1.2719971818743658
2018-10-04,1.26147869250541
2018-10-05,1.2558487217406717
2018-10-08,1.2537719552699087
2018-10-09,1.2568531590949699
